ticker,shortName,sector,industry,recommendationMean,numberOfAnalystOpinions,overallRisk,beta,previousClose,trailingEps,forwardEps,trailingPE,forwardPE,pegRatio,bookValue,priceToBook,enterpriseToRevenue,enterpriseToEbitda,ebitdaMargins,profitMargins,earningsGrowth,revenueGrowth,dividendYield,payoutRatio,fiveYearAvgDividendYield,enterpriseValue,freeCashflow,debtToEquity,returnOnAssets,returnOnEquity,quickRatio,currentRatio
VRRM,Verra Mobility Corporation,Industrials,Infrastructure Operations,2.0,6,6,,19.26,0.48,1.17,40.083332,16.444445,1.77,2.742,7.0167756,5.132,12.58,0.40793,0.09804,-0.157,0.091,,0.0,,4003246080,110487872,251.675,0.06574,0.21558,2.361,3.001
VRSK,"Verisk Analytics, Inc.",Industrials,Consulting Services,2.2,16,7,0.846899,235.33,4.86,6.63,48.57613,35.60784,3.72,2.028,116.41025,14.377,43.413,0.33118,0.19620001,0.094,0.102,0.0057,0.2549,,36909420544,401037504,1007.063,0.074499995,0.58314997,0.891,1.067
VRSN,"VeriSign, Inc.",Technology,Software—Infrastructure,2.5,4,5,0.971596,204.87,6.48,8.14,31.532408,25.101965,3.61,-15.647,,15.031,21.587,0.69627,0.48779,0.162,0.057,,0.0,,21982414848,718025024,,0.35334,,0.826,0.874
VRT,"Vertiv Holdings, LLC",Industrials,Electrical Equipment & Parts,1.8,9,7,1.896017,33.74,0.31,1.93,107.82258,17.318653,0.33,4.359,7.6680427,2.448,17.525,0.13967,0.028369999,3.38,0.239,0.00029999999,0.021300001,,15642806272,232275008,188.173,0.05436,0.12047,1.138,1.644
VRTS,"Virtus Investment Partners, Inc",Financial Services,Asset Management,3.0,2,4,1.569102,195.72,16.49,26.93,11.945421,7.314519,0.26,117.373,1.6782395,1.956,7.609,0.25702,0.1658,0.79,-0.052,0.032899998,0.353,2.18,1603622656,106433248,40.389,0.025239998,0.12442,2.679,2.683
VRTV,Veritiv Corporation,Industrials,Conglomerates,1.0,1,1,2.218219,168.5,23.17,17.6,7.265429,9.564773,-0.92,64.949,2.5918798,0.43,6.313,0.06816,0.04782,-0.158,-0.2,0.015,0.0851,,2768957184,316937504,59.946,0.119799994,0.39266998,1.268,2.198
VRTX,Vertex Pharmaceuticals Incorpor,Healthcare,Biotechnology,2.1,26,8,0.507447,343.41,12.57,16.22,27.404137,21.237362,2.29,60.01,5.74021,8.223,16.894,0.48678002,0.35401002,0.125,0.135,,0.0,,78163640320,3628750080,4.962,0.15556,0.24558,3.816,4.139
VS,Versus Systems Inc.,Technology,Software—Application,3.0,1,,,0.3487,-9.24,-0.71,,-0.49295774,,2.836,0.12341326,,,0.0,0.0,,,,0.0,,1460677,,,,,,
VSAC,Vision Sensing Acquisition Corp,Financial Services,Shell Companies,,,,,10.8,0.07,,153.85715,,,-0.348,,,,0.0,0.0,,,,0.0,,52093416,,,,,0.0,15.169
VSACW,Vision Sensing Acquisition Corp. Warrants,,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,
VSAT,"ViaSat, Inc.",Technology,Communication Equipment,2.5,6,4,1.183235,29.69,-2.81,1.26,,23.484127,3.03,47.878,0.6180292,3.401,26.798,0.12693,0.37284002,,0.356,,0.0,,9391054848,-485151136,129.927,-0.00722,-0.05761,1.851,2.329
VSCO,Victorias Secret & Co.,Consumer Cyclical,Apparel Retail,2.5,10,1,2.027972,21.48,3.15,3.1,6.7809525,6.890323,-0.73,3.397,6.287901,0.692,5.606,0.123500004,0.04276,-0.989,-0.052,,0.0,,4339166720,323124992,972.822,0.07364,0.98885,0.188,1.048
VSEC,VSE Corporation,Industrials,Aerospace & Defense,1.8,4,1,1.503983,53.1,2.41,3.58,22.004148,14.812849,0.89,36.374,1.4579095,1.189,12.377,0.096049994,0.03181,0.164,0.209,0.0075,0.146,0.96,1204838144,-79554872,83.711,0.044660002,0.07824,0.592,3.207
VSH,"Vishay Intertechnology, Inc.",Technology,Semiconductors,2.7,4,9,1.295808,26.47,3.06,2.43,8.669608,10.917283,-0.86,15.899,1.6685954,0.946,4.337,0.2182,0.11844,-0.128,0.033,0.0148,0.1351,1.89,3353451520,178672880,34.904,0.09715,0.20783001,2.053,3.158
VSSYW,Versus Systems Inc.,,,,,,,0.0199,,,,,,,,,,,,,,,,,,,,,,,
VST,Vistra Corp.,Utilities,Utilities—Independent Power Producers,1.7,9,3,1.00381,30.07,-0.83,3.29,,9.209726,0.05,8.454,3.584102,1.541,5.647,0.27296,0.096099995,,1.008,0.0272,0.2199,,25631574016,,247.968,,,,
VSTA,Vasta Platform Limited,Consumer Defensive,Education & Training Services,3.2,4,,0.232319,3.46,-0.19,0.32,,10.8125,16.1,55.63,0.062196657,0.784,4.341,0.18053,-0.059660003,,0.429,,0.0,,1072149120,-166966752,26.502,0.00546,-0.01763,1.331,1.795
VSTM,"Verastem, Inc.",Healthcare,Biotechnology,2.0,6,8,0.611707,9.59,-4.24,-3.23,,-2.9721053,-1.53,4.025,2.3850684,,-1.744,0.0,0.0,,,,0.0,,129172288,-46379248,40.697,-0.31742,-0.84796,8.811,9.139
VSTO,Vista Outdoor Inc.,Consumer Cyclical,Leisure,2.0,5,1,0.930377,29.66,-0.17,5.3,,5.639622,2.05,20.346,1.4690847,0.925,5.542,0.16698,-0.026129998,-0.542,-0.136,,0.0,,2749040640,283232384,93.753,0.09454001,-0.06391,0.871,2.334
VTEX,VTEX,Technology,Software—Application,2.4,8,,1.260739,5.07,-0.21,0.02,,255.0,-1.05,1.384,3.684971,4.184,-25.914,-0.16143999,-0.15139,,0.237,,0.0,,729673152,6083125,2.051,-0.0539,-0.096049994,4.041,4.116
VTGN,"VistaGen Therapeutics, Inc.",Healthcare,Biotechnology,2.0,1,5,0.780048,5.66,-234.71,-3.7,,-1.5243243,,0.87,6.4827585,-129.593,-1.006,0.0,0.0,,-0.427,,0.0,,46627640,-29252638,47.95,-0.78793,-1.75326,2.495,2.86
VTLE,"Vital Energy, Inc.",Energy,Oil & Gas E&P,2.4,8,2,3.372705,53.91,52.33,19.96,1.0601948,2.7795591,-0.26,88.689,0.6255567,1.769,2.35,0.75277,0.57794,0.058,-0.402,,0.0,,2645620992,-697066880,108.782,0.14428,0.75733,0.497,0.56
VTMX,"Corporacion Inmobiliaria Vesta,",Real Estate,Real Estate—Development,,,,0.504739,36.34,0.36,,101.47221,,,26.02,1.4039199,16.982,21.414,0.79307,1.4954,0.781,0.205,0.0050999997,0.0,,3312591360,90745144,53.402,0.03293,0.18053,0.906,1.249
VTN,Invesco Trust for Investment Gr,Financial Services,Asset Management,,,,0.453411,9.83,-1.52,,,,,11.663,0.84197885,21.772,,0.0,-1.99468,,0.089,0.0437,,4.74,322584480,6357442,58.347,0.020179998,-0.11978,10.329,10.329
VTNR,"Vertex Energy, Inc",Energy,Oil & Gas Refining & Marketing,2.3,6,6,2.010391,4.39,-0.06,0.59,,7.5000005,-0.64,2.557,1.7305437,0.266,11.009,0.02416,0.01258,,-0.286,,0.0,,828306752,178038368,193.012,0.041840002,-0.10865,0.292,1.091
VTOL,"Bristow Group, Inc.",Energy,Oil & Gas Equipment & Services,2.0,,3,1.347376,28.55,0.58,3.01,49.46552,9.531562,,28.866,0.9939029,1.179,11.147,0.10576,0.01234,,0.059,,0.0,,1452379264,,103.882,,,1.417,1.83
VTR,"Ventas, Inc.",Real Estate,REIT—Healthcare Facilities,2.2,17,5,1.226186,41.6,-0.15,0.21,,199.0238,-9.6,24.9,1.678514,7.164,18.292,0.39164,0.01814,,0.081,0.0428,8.1818,4.73,30487715840,912349504,131.607,0.01505,0.007900001,0.306,0.414
VTRS,Viatris Inc.,Healthcare,Drug Manufacturers—Specialty & Generic,2.7,10,9,1.190855,11.2,1.57,2.88,7.165605,3.9062498,-1.83,17.382,0.64722127,2.02,6.147,0.32869998,0.11884,-0.15,-0.048,0.042600002,0.31370002,,31522381824,4217200128,90.422,0.029000001,0.091230005,0.662,1.499
VTRU,Vitru Limited,Consumer Defensive,Education & Training Services,2.0,7,,-0.153757,16.1,0.85,2.18,18.941175,7.385321,3.96,68.873,0.23376359,1.289,4.366,0.29516,0.10672,2.211,0.693,,0.0,,2316002816,-229505872,90.612,0.044650003,0.09521,0.634,0.696
VTS,"Vitesse Energy, Inc.",Energy,Oil & Gas E&P,2.0,3,,,23.44,2.88,2.43,8.305555,9.843621,,16.998,1.4072244,2.662,3.517,0.75698,0.26569998,,-0.351,0.081999995,0.0,,712473344,,7.361,,,0.686,0.918
VTSI,"VirTra, Inc.",Industrials,Aerospace & Defense,2.0,2,,,7.23,0.4,0.48,17.77525,14.812708,0.5,3.083,2.3062277,,,0.0,0.0,,,,0.0,,78985752,,,,,,
VTVT,vTv Therapeutics Inc.,Healthcare,Biotechnology,2.0,1,,,0.712,-0.21,-0.33,,-2.1442423,,-0.31,,7201.378,-2.368,0.0,0.0,,,,0.0,,64812400,-4971875,,-0.5777,-49.78296,1.358,1.501
VTYX,"Ventyx Biosciences, Inc.",Healthcare,Biotechnology,1.7,12,9,,29.92,-2.26,-3.73,,-7.9919567,,5.583,5.339423,,-8.441,0.0,0.0,,,,0.0,,1431051008,-92940000,0.415,-0.34717998,-0.55296004,16.584,17.306
VUZI,Vuzix Corporation,Technology,Consumer Electronics,2.0,3,9,1.944232,4.09,-0.64,-0.59,,-6.788136,-0.36,1.635,2.4495413,13.876,-5.449,-2.54669,-2.59885,,0.56,,0.0,,211021728,-29838776,0.607,-0.2068,-0.33624,8.123,10.01
VVI,Viad Corp,Industrials,Specialty Business Services,2.0,3,9,1.755109,29.25,0.97,1.24,30.095257,23.542257,9.92,0.79,36.952404,1.131,11.788,0.09593,0.018550001,-0.488,0.003,,0.0,,1370433024,400875,249.519,0.03773,0.11326,0.781,1.047
VVOS,"Vivos Therapeutics, Inc.",Healthcare,Medical Devices,2.0,2,,2.626462,0.3431,-0.87,-0.1,,-3.053,,0.234,1.3047009,0.341,-0.245,-1.39151,-1.24512,,0.058,,0.0,,5537566,-7993125,33.105,-0.62685,-1.44242,0.924,1.093
VVPR,VivoPower International PLC,Technology,Solar,2.0,,,4.032559,0.5329,-0.92,-0.41,,-1.2439024,,0.669,0.7623318,2.076,-5.013,-0.41408002,-1.1496,,-0.233,,0.0,,41088092,-7532000,202.268,-0.08708999,-0.85144997,0.533,0.628
VVR,Invesco Senior Income Trust  (D,Financial Services,Asset Management,1.0,,,0.514721,3.85,0.01,,384.5,,,4.119,0.933479,11.199,,0.0,0.007929999,1.222,0.69,0.121199995,36.2,6.99,925337792,-16638724,54.112,0.03935,0.00098,0.795,0.861
VVV,Valvoline Inc.,Energy,Oil & Gas Refining & Marketing,2.1,7,1,1.325943,34.21,0.63,1.66,54.373016,20.635544,2.83,2.058,16.6448,4.042,20.151,0.20059,1.10051,-0.3,0.185,0.0147,0.3086,1.76,5614098944,637687488,643.483,0.0392,0.535,2.52,2.678
VVX,"V2X, Inc.",Industrials,Aerospace & Defense,1.6,4,5,1.014894,52.78,-1.53,2.31,,23.181818,,31.94,1.676581,0.719,11.041,0.06513,-0.01123,-0.934,0.963,,0.0,,2774201088,188867120,125.046,0.042919997,-0.06391,0.988,1.104
VWE,"Vintage Wine Estates, Inc.",Consumer Defensive,Beverages—Wineries & Distilleries,1.5,2,8,1.010873,0.83,-2.58,-0.24,,-3.4170835,,3.661,0.22400984,1.229,-8.976,-0.13686,-0.53493,,-0.12,,0.0,,355464672,18740250,157.208,-0.053439997,-0.51278996,0.208,0.802
VWEWW,"Vintage Wine Estates, Inc. Warrants",,,,,,,0.0199,,,0.18952382,,,,,,,,,,,,,,,,,,,,
VXRT,"Vaxart, Inc. - Common Stock",Healthcare,Biotechnology,2.0,3,7,0.62487,0.7032,-0.84,-0.59,,-1.2152543,,0.56,1.2803571,29.321,-0.62,0.0,0.0,,,,0.0,,60255116,-51300376,24.68,-0.43132,-0.88458997,4.872,5.133
VYGR,"Voyager Therapeutics, Inc.",Healthcare,Biotechnology,1.9,6,6,1.059923,9.34,2.2,-2.02,4.2011366,-4.5754952,,4.548,2.032212,0.816,1.735,0.47043,0.49179,,5.816,,0.0,,159026848,6877625,10.924,0.21655001,0.73981005,6.082,6.216
VYNE,VYNE Therapeutics Inc.,Healthcare,Biotechnology,2.0,3,,,4.96,-8.76,-2.77,,-1.7906138,0.0,9.661,0.5134044,,,0.0,0.0,,,,0.0,,16321360,,,,,,
VZIO,VIZIO Holding Corp.,Technology,Consumer Electronics,1.8,12,9,1.656576,6.28,0.06,0.25,105.75,25.38,0.79,2.014,3.150447,0.54,39.021,0.013839999,0.0055199997,-0.19,-0.035,,0.0,,928691392,14737500,3.338,0.01348,0.02579,1.537,1.622
VZLA,Vizsla Silver Corp.,Basic Materials,Other Industrial Metals & Mining,,,,1.929283,0.955,-0.06,,,,,1.116,0.87141573,,-11.064,0.0,0.0,,,,0.0,,145862640,-50081544,,-0.0414,-0.07007,10.999,11.466
W,Wayfair Inc.,Consumer Cyclical,Internet Retail,2.4,28,10,3.192933,74.02,-12.43,-0.2,,-361.7995,0.86,-23.959,,0.986,-13.47,-0.073189996,-0.08708,,-0.034,,0.0,,11719319552,-108625000,,-0.17497,,0.7,0.899
WAB,Westinghouse Air Brake Technolo,Industrials,Railroads,2.5,10,5,1.499134,111.84,3.59,6.37,31.337048,17.660912,1.46,56.884,1.977709,2.764,15.604,0.17712,0.075430006,0.165,0.175,0.0058,0.1707,0.64,24840892416,375375008,46.133,0.03889,0.06821,0.496,1.117
WABC,Westamerica Bancorporation,Financial Services,Banks—Regional,2.7,3,2,0.630412,45.96,5.78,5.14,7.9567475,8.947472,2.75,24.462,1.8800589,3.761,,0.0,0.49581,0.606,0.371,0.0365,0.2907,2.87,1174132864,,,0.02243,0.24398,,
WAFD,"Washington Federal, Inc.",Financial Services,Banks—Regional,2.3,3,1,0.836854,28.34,4.07,3.57,6.9557734,7.929972,1.1,32.355,0.8749807,6.164,,0.0,0.38127,-0.022,0.039,0.0346,0.2408,2.84,4536722944,,,0.01314,0.12163,,
WAFDP,"Washington Federal, Inc. - Depo",Financial Services,Banks—Regional,,,1,0.836854,14.8,2.738,,5.3798394,,,32.355,0.45526192,4.973,,0.0,0.38127,-0.022,0.039,0.0784,,,3660284928,,,0.01314,0.12163,,
WAFU,Wah Fu Education Group Limited,Consumer Defensive,Education & Training Services,,,,0.772341,2.09,0.25,,8.4,,,2.635,0.79696393,-0.094,-0.459,0.20465,0.08472,-0.842,-0.076,,0.0,,-1005091,650691,5.594,0.070760004,0.13358,3.162,3.716
WAL,Western Alliance Bancorporation,Financial Services,Banks—Regional,1.8,15,1,1.418773,47.93,7.89,8.25,6.015209,5.752727,-0.45,49.627,0.95633423,5.508,,0.0,0.36398998,-0.18,0.093,0.0294,0.1729,,13845363712,,,0.01363,0.17191,,
WALD,Waldencast plc,Technology,Software—Application,1.7,3,,,6.05,-0.16,0.15,,40.23333,,-1.144,,3.58,,0.0,-0.25191,,,,0.0,,262906528,,,,,,
WALDW,Waldencast Acquisition Corp. Warrant,,,,,,,0.5742,,,,,,,,,,,,,,,,,,,,,,,
WASH,"Washington Trust Bancorp, Inc.",Financial Services,Banks—Regional,3.3,2,3,0.756494,28.72,3.44,2.82,8.392442,10.237589,2.34,26.979,1.0700916,6.977,,0.0,0.2849,-0.421,-0.164,0.0762,0.6453,4.59,1452371584,,,0.00913,0.12675999,,
WAT,Waters Corporation,Healthcare,Diagnostics & Research,3.0,17,3,0.864565,274.86,11.46,13.39,24.087261,20.615385,3.35,13.061,21.134676,6.23,18.682,0.3335,0.22542,-0.062,0.037,,0.0,,18643576832,350591136,353.867,0.14238,1.15964,1.265,2.077
WATT,Energous Corporation,Technology,Scientific & Technical Instruments,1.5,2,,,2.22,-0.3,-4.1,,-0.55609757,,0.194,11.752577,301.827,-7.615,0.0,0.0,,-0.497,,0.0,,185985168,,9.026,-0.48439997,-0.86944,4.258,4.56
WAVC,Waverley Capital Acquisition Co,Financial Services,Shell Companies,,,,,10.44,0.15,,69.59999,,,-1.335,,,,0.0,0.0,521.179,,,0.0,,279491328,-18048,,-0.0032300001,,1.408,1.536
WAVD,"WaveDancer, Inc.",Technology,Information Technology Services,,,,,0.4472,-0.9,,,,,0.136,3.3602939,1.119,-1.759,-0.63626,-1.7163901,,-0.531,,0.0,,9956016,-1972227,60.815,-0.32134,-1.71339,0.613,0.769
WAVE,Eco Wave Power Global AB (publ),Utilities,Utilities—Renewable,,,,0.412254,2.33,-0.41,,,,,1.656,1.3949275,,-1.435,0.0,0.0,,,,0.0,,4720467,,13.479,-0.15712,-0.23785,5.048,5.08
WAVS,Western Acquisition Ventures Co,Financial Services,Shell Companies,,,,,10.82,-0.03,,,,,1.47,7.3605437,,,0.0,0.0,,,,0.0,,43123304,,,,,0.142,0.242
WAVSW,Western Acquisition Ventures Co,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,
WB,Weibo Corporation,Communication Services,Internet Content & Information,2.1,23,,0.534811,13.19,1.09,2.43,12.100917,5.4279833,-0.76,14.516,0.9086525,1.724,5.649,0.30524,0.14363,,-0.146,,0.0,,3044495872,,69.739,0.0418,0.077,3.249,4.088
WBA,"Walgreens Boots Alliance, Inc.",Healthcare,Pharmaceutical Retailers,3.0,15,8,0.676134,28.19,-3.85,3.89,,7.087378,-3.29,24.399,1.1299603,0.509,24.245,0.02098,-0.024360001,-0.586,0.086,0.0671,,4.08,69242339328,1337750016,126.769,0.0066799996,-0.12595001,0.26,0.632
WBD,"Warner Bros. Discovery, Inc. - ",Communication Services,Entertainment,2.3,22,10,1.521995,13.19,-5.01,0.31,,42.55645,-1.83,18.651,0.70733476,1.868,12.742,0.14658,-0.16038,,0.054,,0.0,,78233698304,25200625664,101.079,-0.01031,-0.13324,0.389,0.815
WBS,Webster Financial Corporation,Financial Services,Banks—Regional,2.2,12,3,1.270869,42.25,5.32,5.99,7.8975186,7.0141573,0.4,46.149,0.9104163,4.776,,0.0,0.36681,0.32,0.078,0.0363,0.3008,3.46,12170999808,,,0.013200001,0.11484,,
WBX,Wallbox N.V.,Technology,Electronic Components,1.7,10,,2.300296,2.8,-0.39,-0.56,,-4.919643,,0.983,2.8026452,3.933,-4.248,-0.92570996,-0.43555,,0.726,,0.0,,567026368,-238144128,95.139,-0.22697,-0.41836,0.802,1.429
WCC,"WESCO International, Inc.",Industrials,Industrial Distribution,1.6,9,2,2.001731,151.65,15.64,17.04,9.706521,8.909037,1.0,93.689,1.6203609,0.599,7.811,0.07675,0.038110003,-0.137,0.048,0.0097,0.0497,,13351231488,249180496,126.9,0.06768,0.19054002,1.34,2.396
WCN,"Waste Connections, Inc.",Industrials,Waste Management,2.0,19,1,0.666782,139.04,3.32,4.83,41.897594,28.799173,2.81,28.943,4.805998,5.564,18.436,0.30179,0.109280005,-0.069,0.113,0.0074,0.3062,0.7,42677993472,902835648,93.369,0.051269997,0.117019996,0.662,0.76
WD,"Walker & Dunlop, Inc",Financial Services,Mortgage Finance,2.0,3,4,1.394527,84.15,5.03,5.36,16.700794,15.672574,2.04,51.933,1.6175649,4.504,,0.0,0.13389,-0.492,-0.244,0.029000001,0.5802,2.14,4797956608,,124.111,0.02939,0.08099,0.428,1.425
WDAY,"Workday, Inc.",Technology,Software—Application,2.1,37,8,1.261517,230.41,-1.05,6.41,,35.374416,1.4,22.766,9.960028,8.826,324.599,0.027190002,-0.040900003,,0.174,,0.0,,57062961152,1380135296,54.779,-0.008119999,-0.04932,1.834,1.947
WDC,Western Digital Corporation,Technology,Computer Hardware,2.4,21,10,1.668514,40.42,-2.16,3.62,,11.343178,0.51,33.791,1.2151846,1.534,-71.583,-0.021429999,-0.1385,,-0.41,,0.0,,18897819648,-226500000,60.309,-0.02693,-0.1425,0.666,1.451
WDFC,WD-40 Company,Basic Materials,Specialty Chemicals,3.0,2,1,-0.155524,219.02,4.71,5.57,46.38429,39.222622,4.58,15.17,14.40145,5.835,32.685,0.17853001,0.12178001,0.307,0.146,0.0149,0.6851,1.37,3076440576,36636500,70.112,0.12401,0.32017,1.458,2.622
WDH,Waterdrop Inc.,Financial Services,Insurance—Diversified,1.7,4,,-1.062544,1.66,0.18,0.18,9.027778,9.027778,,12.015,0.1352476,-1.046,-7.288,0.14347,0.20023,-0.625,-0.066,,0.0,,-2885270528,,1.51,0.042329997,0.12661,4.319,5.029
WDI,,,,,,,,13.77,-3.45,,,,,,,,,0.0,0.0,,,0.12100001,,,,,,,,,
WDS,Woodside Energy Group Limited,Energy,Oil & Gas E&P,,,3,0.874337,24.48,4.26,,5.833333,,,19.137,1.2985318,2.805,4.53,0.61919,0.38639,0.5,1.469,0.1027,0.50200003,5.64,47166394368,6693000192,18.24,0.121520005,0.25605,1.279,1.406
WE,WeWork Inc.,Real Estate,Real Estate Services,3.0,2,8,1.864875,0.1501,-7.769,-0.27,,-0.5929629,,-1.762,,5.162,-75.693,-0.06819,-0.48689997,,0.036,,0.0,,17333753856,-336000000,,-0.030439999,,0.168,0.34
WEA,Western Asset Bond Fund Share o,Financial Services,Asset Management,,,,0.618981,10.62,-2.3,,,,,11.227,0.94148034,15.047,,0.0,-2.1073,,0.088,0.0727,,6.3,194685968,4031227,51.873,0.03224,-0.17990999,0.257,0.448
WEAV,"Weave Communications, Inc.",Technology,Software—Application,2.0,7,10,,10.52,-0.66,-0.13,,-77.00078,0.57,1.12,8.93759,4.327,-24.247,-0.17844999,-0.24449,,0.193,,0.0,,671294720,22018000,94.964,-0.11852,-0.45324,1.723,1.954
WEC,"WEC Energy Group, Inc.",Utilities,Utilities—Regulated Electric,2.4,10,5,0.400415,84.96,4.27,4.91,20.002342,17.395113,3.35,37.033,2.3063214,4.868,14.353,0.33916,0.14569001,0.009,-0.14,0.0364,0.7061,2.87,45170716672,-502612512,150.241,0.0297,0.11481,0.334,0.6
WEL,Integrated Wellness Acquisition,Financial Services,Shell Companies,,,,,10.86,0.13,,83.57693,,,-0.401,,,,0.0,0.0,,,,0.0,,157232944,,,,,0.052,0.192
WELL,Welltower Inc.,Real Estate,REIT—Healthcare Facilities,2.1,17,9,1.057152,83.25,0.26,1.08,321.65384,77.43518,1.93,41.728,2.0041697,9.536,25.059,0.38052,0.01914,0.041,0.169,0.029000001,9.384601,4.02,58901495808,1487853440,73.935,0.0152900005,0.00638,1.694,2.28
WEN,Wendy's Company (The),Consumer Cyclical,Restaurants,2.3,20,1,0.901974,21.24,0.84,1.11,25.208334,19.076576,1.87,1.863,11.3660755,3.714,16.048,0.23144,0.088570006,0.273,0.044,0.0467,0.84269994,2.04,8020666880,212337120,1076.619,0.0421,0.46995997,2.18,2.481
WERN,"Werner Enterprises, Inc.",Industrials,Trucking,2.3,17,2,0.860062,43.08,3.47,3.04,12.458213,14.220395,31.88,23.617,1.830461,1.022,6.984,0.14626999,0.0541,-0.58,-0.03,0.0127,0.1873,1.01,3404773120,-230691248,44.347,0.04074,0.12505001,1.62,1.934
WES,"Western Midstream Partners, LP",Energy,Oil & Gas Midstream,2.2,14,,2.657083,26.68,2.77,3.08,9.6779785,8.7038965,2.72,7.511,3.5691652,5.505,9.304,0.59173,0.33475,-0.135,-0.158,0.08930001,0.8824,10.75,17007728640,604046144,225.889,0.06806,0.34342998,1.254,1.283
WEST,Westrock Coffee Company,Consumer Defensive,Packaged Foods,1.5,4,,,10.69,-0.94,0.22,,49.545452,,-0.188,,1.727,36.92,0.04677,-0.08528,,0.006,,0.0,,1533688320,-108333000,133.203,0.014529999,-0.43618,0.548,1.375
WESTW,,,,,,,,2.86,,,,,,,,,,,,,,,,,,,,,,,
WETG,WeTrade Group Inc.,Technology,Software—Application,,,,,10.71,-6.94,,,,,39.568,0.23984027,,,0.0,0.0,,,,0.0,,11294016,,,,,,
WEX,WEX Inc.,Technology,Software—Infrastructure,2.2,12,1,1.605126,186.64,3.37,16.12,55.071217,11.513026,1.22,41.228,4.501552,3.101,9.401,0.32986,0.09811,1.895,0.039,,0.0,,7653035008,2353537024,182.173,0.0305,0.115959994,0.887,1.044
WEYS,"Weyco Group, Inc.",Consumer Cyclical,Footwear & Accessories,,,8,0.890197,26.07,3.43,1.45,7.6209908,18.027586,,24.326,1.0745704,0.686,5.032,0.1364,0.09533,0.064,-0.099,0.039100002,0.28030002,4.07,239766000,25842376,7.203,0.100810006,0.15363,2.714,7.54
WF,Woori Financial Group Inc.,Financial Services,Banks—Regional,3.0,1,,0.644549,25.04,10.38,9.34,2.4479768,2.7205567,0.31,108156.15,0.0002349381,5.129,,0.0,0.3121,0.077,0.116,0.088,0.2191,,52852890271744,,,0.0072000003,0.11059,,
WFC,Wells Fargo & Company,Financial Services,Banks—Diversified,2.1,23,6,1.133356,42.22,4.0,4.83,10.59,8.770186,1.35,43.944,0.96395415,1.262,,0.0,0.21399,0.667,0.143,0.0321,0.303,3.28,95438970880,,,0.00839,0.08719,,
WFCF,"Where Food Comes From, Inc.",Technology,Software—Application,2.0,,,0.689989,14.39,0.27,0.49,53.296295,29.367348,,1.979,7.2713494,3.164,24.081,0.13139,0.0779,1.438,0.149,,0.0,,78311016,1239125,26.719,0.08241,0.15656,1.443,1.934
WFG,West Fraser Timber Co. Ltd,Basic Materials,Lumber & Wood Production,1.7,4,5,2.016714,76.29,10.09,6.24,7.6025767,12.293269,-267.85,88.767,0.8641725,0.852,9.76,0.08733,-0.00721,,-0.443,0.015800001,1.3636,1.24,5914471936,140124992,7.2,0.00283,-0.0065499996,2.156,3.554
WFRD,Weatherford International plc,Energy,Oil & Gas Equipment & Services,1.9,7,4,2.068688,84.75,2.4,7.07,35.3,11.9830265,0.06,8.958,9.457468,1.595,7.409,0.21529,0.053039998,13.0,0.197,,0.0,,7638628352,576499968,326.339,0.092989996,0.48839,1.303,2.029
WGO,"Winnebago Industries, Inc.",Consumer Cyclical,Recreational Vehicles,2.3,8,3,1.685486,63.62,7.61,7.54,8.544021,8.623342,0.59,45.076,1.4424527,0.597,5.608,0.106529996,0.06534,-0.523,-0.382,0.0168,0.1301,1.1,2329498624,178758624,46.529,0.09556,0.19407,1.086,2.447
WGS,GeneDx Holdings Corp.,Healthcare,Health Information Services,2.2,4,,1.979818,5.0,-44.36,-3.62,,-1.3535912,,11.495,0.4262723,0.201,-0.176,-1.1417099,-2.08963,,0.347,,0.0,,47555640,-202140128,25.444,-0.27989,-1.05862,2.259,2.528
WGSWW,,,,,,,,0.0292,,,,,,,,,,,,,,,,,,,,,,,
WH,"Wyndham Hotels & Resorts, Inc.",Consumer Cyclical,Lodging,1.6,9,2,1.392102,75.02,3.54,4.3,21.08192,17.355812,14.42,10.444,7.145729,6.16,14.615,0.42148,0.21778,-0.18,0.011,0.0186,0.3976,,8315956224,324875008,233.864,0.074489996,0.29757,0.691,0.998
WHD,"Cactus, Inc. Class A Common Sto",Energy,Oil & Gas Equipment & Services,2.3,9,5,2.039487,50.9,2.11,3.81,24.530806,13.585301,0.66,11.775,4.395754,3.904,12.702,0.30737,0.14348,-0.145,0.797,0.0093,0.2157,,3539057920,59069124,9.589,0.11146,0.2092,1.541,2.761
WHF,"WhiteHorse Finance, Inc.",Financial Services,Asset Management,2.5,5,,1.320055,12.69,0.75,1.72,17.026667,7.424419,1.32,13.995,0.9124688,7.137,,0.0,0.1412,-0.472,0.28,0.1182,2.3525,10.89,708324032,12312375,130.561,0.05594,0.04166,0.57,0.849
WHG,Westwood Holdings Group Inc,Financial Services,Asset Management,,,3,1.194319,10.58,-0.51,,,,,14.121,0.7492387,0.663,11.065,0.059899997,-0.00884,,0.406,0.0547,,6.69,53376160,10009250,4.353,0.0046,-0.00595,3.483,3.763
