"Symbol","Description","Local Symbol","IPO Date","Category1","Category2","Category3","GICS Sector","ISIN","SEDOL","Market Cap","Currency","Actions"
"AFI","Armstrong Flooring Inc","","03/17/2016","US Equity","Common stocks","Micro cap","Industrials","US04238R1068","","7,648,987","USD","Analyze"
"AAIC-B","Arlington Asset 7.00% Series B Cumulative Preferred Stock","","05/16/2017","US Equity","Preferred stocks","Non-convertible","Financials","","","7,345,430","USD","Analyze"
"AMBC+","Ambac Financial Group, Inc. Warrants Expiring 4/2023","","12/31/1969","US Equity","Warrants","Operating Companies","Financials","","","6,701,613","USD","Analyze"
"FHS","First High-School Education Group Co., Ltd. ADRs of Class A","","03/11/2021","US Equity","ADRs","Micro cap","Consumer Discretionary","","","5,021,100","USD","Analyze"
"PRS","Prudential Financial, Inc. 5.625% Junior Subordinated Notes due 2058","","08/22/2018","US Equity","Exchange traded debt","Long-term","Financials","US7443208050","BG844G9","4,823,562","USD","Analyze"
"ALL-B","Allstate Corp 5.100% Fixed-to-Floating Rate Subordinated Debentures due 2053","","02/11/2013","US Equity","Exchange traded debt","Long-term","Financials","US0200023093","B87XV26","4,089,733","USD","Analyze"
"CDR-B","Cedar Realty Trust 7.25% Series B Cumulative Preferred Stock","","05/24/2012","US Equity","Preferred stocks","Non-convertible","Real Estate","","","3,992,000","USD","Analyze"
"STRY","Starry Group Holdings, Inc. Class A","","11/27/2020","US Equity","Common stocks","Micro cap","Communication Services","","BM93VZ5","3,440,990","USD","Analyze"
"UNMA","Unum Group 6.250% Junior Subordinated Notes due 2058","","06/19/2018","US Equity","Exchange traded debt","Long-term","Financials","US91529Y6014","BFYF0S3","2,400,170","USD","Analyze"
"VST+A","Vistra Energy Corp. Warrants Expiring February 2, 2024","","04/10/2018","US Equity","Warrants","Operating Companies","Utilities","","","2,167,200","USD","Analyze"
"RY-T","Royal Bank Of Canada ADRs of 6.750% Fixed Rate/Floating Rate Noncumulative First Preferred Series C-2","","11/02/2015","US Equity","Preferred stocks","Non-convertible","Financials","","","516,760","USD","Analyze"
"DMA","Destra Multi-Alternative Fund CEF","","01/13/2022","Asset Allocation","US","Moderate","Unknown","","","0","USD","Analyze"
"ECAT","BlackRock ESG Capital Allocation Trust of Beneficial Interest","","09/28/2021","Alternatives","Options","Broad","Unknown","","","0","USD","Analyze"
"HYT^#","Blackrock Corporate High Yield Fund, Inc. Rights (expiring October 13, 2022)","","09/16/2022","US Equity","Closed end funds","","","","","0","USD","Analyze"
"IGR^#","CBRE Global Real Estate Income Fund Rights (expiring April 6, 2023) Rights when issued","","03/07/2023","US Equity","Closed end funds","","","","","0","USD","Analyze"
"KIO^#","KKR Income Opportunities Fund Rights (expiring February 16, 2023) Rights when issued","","01/19/2023","US Equity","Closed end funds","","","","","0","USD","Analyze"
"MEGI","MainStay CBRE Global Infrastructure Megatrends Fund Common Shares","","10/27/2021","US Equity","Closed end funds","","","","","0","USD","Analyze"
"NPFD","Nuveen Variable Rate Preferred & Income Fund CEF","","12/16/2021","Special Security Types","Preferred stock","U.S.","Unknown","","","0","USD","Analyze"
"OPP^#","RiverNorth/DoubleLine Strategic Opportunity Fund, Inc. Rights","","08/26/2022","US Equity","Closed end funds","","","","","0","USD","Analyze"
"RIV^#","RiverNorth Opportunities Fund, Inc. Rights (expiring November 8, 2022)","","10/12/2022","US Equity","Closed end funds","","","","","0","USD","Analyze"
"RLTY","Cohen & Steers Real Estate Opportunities and Income Fund Common Shares of Beneficial Interest","","02/24/2022","US Equity","Closed end funds","","","","","0","USD","Analyze"
"RMMZ","RiverNorth Managed Duration Municipal Income Fund II, Inc. Common Stock","","02/11/2022","US Equity","Closed end funds","","","","","0","USD","Analyze"
"RSF^#","RiverNorth Capital and Income Fund Rights (expiring January 27, 2023) Rights when issued","","01/04/2023","US Equity","Closed end funds","","","","","0","USD","Analyze"
"COMP","NASDAQ Composite Index","","02/01/1971","US Equity","Broad Market","Multi-cap","Real Estate","US20464U1007","BN770G0","0","USD","Analyze"
"IPOEIndex","IPOX 100 Europe Index","","01/01/1900","Global Equity","Europe","Large and mid cap","","","","0","USD","Analyze"
"NEX","WilderHill New Energy Global Innovation Index","","01/01/1900","Global Equity","Single industry","Energy","Energy","US65290C1053","BKLRLX9","0","USD","Analyze"
"ZIM","ISE Mining Services Index","","08/18/2023","","","","Industrials","","","0","USD","Analyze"
"ACII+","Atlas Crest Investment Corp. II Redeemable Warrants, each whole warrant exercisable for one Class A common stock at an exercise price of $11.50","","03/29/2021","US Equity","Warrants","Shell Companies","Financials","","","0","USD","Analyze"
"AESI","Atlas Energy Solutions Inc.","","03/08/2023","US Equity","Common stocks","Unknown","Unknown","","","0","USD","Analyze"
"AMPI+","Advanced Merger Partners, Inc. Warrants, each whole warrant exercisable for one share of Class A Common Stock at an exercise price of $11.50","","04/22/2021","US Equity","Warrants","Shell Companies","Financials","","","0","USD","Analyze"
"APSG+","Apollo Strategic Growth Capital Warrants, each exercisable for one Class A Ordinary Share at an exercise price of $11.50 per share","","11/23/2020","US Equity","Warrants","Shell Companies","Financials","","","0","USD","Analyze"
"ATH-E","Athene Holding Ltd. Depositary Shares, Each Representing a 1/1,000th Interest in a 7.750% Fixed-Rate Reset Perpetual Non-Cumulative Preference Share, Series E","","12/16/2022","US Equity","Preferred stocks","Non-convertible","Unknown","","","0","USD","Analyze"
"BAM#","Brookfield Asset Management Inc Class A Limited Voting Shares When-Issued","","12/01/2022","US Equity","Common stocks","Unknown","Unknown","","","0","USD","Analyze"
"BGSX+","Build Acquisition Corp. Redeemable warrants, each whole warrant exercisable for one Class A common stock at an exercise price of $11.50","","05/07/2021","US Equity","Warrants","Shell Companies","Financials","","","0","USD","Analyze"
"BHVN#","Biohaven Ltd. When Issued","","09/23/2022","US Equity","Common stocks","Unknown","Unknown","","","0","USD","Analyze"
"BMN","BlackRock 2037 Municipal Target Term Trust of Beneficial Interest","","10/27/2022","US Equity","Common stocks","Unknown","Unknown","","","0","USD","Analyze"
"BN#","Brookfield Corporation Class A Limited Voting Shares When-Issued","","12/01/2022","US Equity","Common stocks","Unknown","Unknown","","","0","USD","Analyze"
"BNH","Brookfield Finance Inc. 4.625% Subordinated Notes due October 16, 2080","","12/12/2022","US Equity","Exchange traded debt","Unknown","Unknown","","","0","USD","Analyze"
"BNJ","Brookfield Finance Inc. 4.50% Perpetual Subordinated Notes","","11/27/2020","US Equity","Exchange traded debt","Unknown","Unknown","","","0","USD","Analyze"
"CLCO","Cool Company Ltd.","","03/17/2023","US Equity","Common stocks","Small cap","Unknown","","","0","USD","Analyze"
"CLIM+","Climate Real Impact Solutions II Acquisition Corporation Redeemable Warrants, each whole Warrant exercisable for one share of Class A Common Stock, each at an exercise price of $11.50 per share","","03/19/2021","US Equity","Warrants","Shell Companies","Financials","","","0","USD","Analyze"
"CO","Global Cord Blood Corporation","","02/11/2013","US Equity","Common stocks","Unknown","Consumer Staples","KYG393421030","BZ8VL95","0","USD","Analyze"
"EHAB#","Enhabit, Inc. When-Issued","","06/23/2022","US Equity","Common stocks","Unknown","Unknown","","","0","USD","Analyze"
"EHC#","Encompass Health Corporation When-Issued","","06/23/2022","US Equity","Common stocks","Unknown","Unknown","","","0","USD","Analyze"
"EPWR+","Empowerment & Inclusion Capital I Corp. Redeemable warrants, each whole warrant exercisable for one share of Class A common stock, each at an exercise price of $11.50 per share","","03/01/2021","US Equity","Warrants","Shell Companies","Financials","","","0","USD","Analyze"
"EQHA+","EQ Health Acquisition Corp. Redeemable Warrants, each exercisable for one share of Common Stock at an exercise price of $11.50 per share","","03/22/2021","US Equity","Warrants","Shell Companies","Financials","","","0","USD","Analyze"
"FBIN#","Fortune Brands Home & Security, Inc. When-Issued","","12/09/2022","US Equity","Common stocks","Unknown","Unknown","","","0","USD","Analyze"
"F-D","Ford Motor Company 6.500% Notes due August 15, 2062","","08/26/2022","US Equity","Exchange traded debt","Unknown","Unknown","","","0","USD","Analyze"
"FG#","F&G Annuities & Life, Inc. When-Issued","","11/21/2022","US Equity","Common stocks","Unknown","Unknown","","","0","USD","Analyze"
"FNF#","Fidelity National Financial, Inc. FNF Group When-Issued","","11/21/2022","US Equity","Common stocks","Unknown","Unknown","","","0","USD","Analyze"
"FSCO","FS Credit Opportunities Corp.","","11/14/2022","US Equity","Common stocks","Unknown","Unknown","","","0","USD","Analyze"
"FST+","FAST Acquisition Corp. Warrants, each whole warrant exercisable for one share of Class A Common Stock at an exercise price of $11.50","","10/12/2020","US Equity","Warrants","Shell Companies","Financials","","","0","USD","Analyze"
"FTEV+","FinTech Evolution Acquisition Group Redeemable Warrants, each whole warrant exercisable for one Class A Ordinary Share for $11.50 per share","","04/22/2021","US Equity","Warrants","Shell Companies","Financials","","","0","USD","Analyze"
"FVIV+","Fortress Value Acquisition Corp. IV Warrants, each whole warrant exercisable for one share of Class A common stock at an exercise price of $11.50 per share","","05/06/2021","US Equity","Warrants","Shell Companies","Financials","","","0","USD","Analyze"
"GAPA","G&P Acquisition Corp. Class A","","05/03/2021","US Equity","Common stocks","Unknown","Financials","","","0","USD","Analyze"
"GAPA+","G&P Acquisition Corp. Warrants, each whole warrant exercisable for one share of Class A common stock at an exercise price of $11.50 per share","","05/03/2021","US Equity","Warrants","Shell Companies","Financials","","","0","USD","Analyze"
"GE#","General Electric Company When-Issued","","12/16/2022","US Equity","Common stocks","Unknown","Unknown","","","0","USD","Analyze"
"GSK#","GSK plc American Depositary Shares (Each representing two Ordinary Shares) When-Issued","","07/19/2022","US Equity","ADRs","Unknown","Unknown","","","0","USD","Analyze"
"GSQD+","G Squared Ascend I Inc. Redeemable Warrants, each whole warrant exercisable for one Class A Ordinary Share at an exercise price of $11.50","","03/26/2021","US Equity","Warrants","Shell Companies","Financials","","","0","USD","Analyze"
"HIGA+","H.I.G. Acquisition Corp. Warrants, each whole warrant exercisable for one Class A ordinary share at an exercise price of $11.50","","12/11/2020","US Equity","Warrants","Shell Companies","Financials","","","0","USD","Analyze"
"HLN#","Haleon plc American Depositary Shares (Each representing two Ordinary Shares) When-Issued","","07/18/2022","US Equity","ADRs","Unknown","Unknown","","","0","USD","Analyze"
"HUGS+","USHG Acquisition Corp. Warrants, each whole warrant exercisable for one share of Class A Common Stock at an exercise price of $11.50","","04/19/2021","US Equity","Warrants","Shell Companies","Financials","","","0","USD","Analyze"
"JEF#","Jefferies Financial Group Inc. When-Issued","","01/10/2023","US Equity","Common stocks","Unknown","Unknown","","","0","USD","Analyze"
"KCA=","Kensington Capital Acquisition Corp IV - Units (1Ord Class A &1Class 2 war)","","04/22/2022","US Equity","Units","Unknown","Financials","","","0","USD","Analyze"
"KCAC+","Kensington Capital Acquisition Corp. IV Class 1 redeemable warrants, each exercisable for one Class A ordinary share at an exercise price of $11.50","","04/19/2021","US Equity","Warrants","Shell Companies","Financials","","","0","USD","Analyze"
"KWAC","Kingswood Acquisition Corp. Class A","","02/17/2021","US Equity","Common stocks","Unknown","Financials","","","0","USD","Analyze"
"KWAC+","Kingswood Acquisition Corp. Warrants exercisable for one share at $11.50 per share","","02/17/2021","US Equity","Warrants","Shell Companies","Financials","","","0","USD","Analyze"
"LEV+A","The Lion Electric Company Warrants to purchase common shares","","12/21/2022","US Equity","Warrants","Operating Companies","Industrials","","","0","USD","Analyze"
"MACC+","Mission Advancement Corp. Redeemable Warrants, each whole warrant exercisable for one share of Class A Common Stock at an exercise price of $11.50","","04/22/2021","US Equity","Warrants","Shell Companies","Financials","","","0","USD","Analyze"
"MBC#","MasterBrand, Inc. When-Issued","","12/09/2022","US Equity","Common stocks","Unknown","Unknown","","","0","USD","Analyze"
"MMM$","3M Company When-Distributed","","09/01/2022","US Equity","Common stocks","Unknown","Unknown","","","0","USD","Analyze"
"NEE-O","NextEra Energy, Inc. 4.872% Corporate Units","","09/06/2019","US Equity","Units","Unknown","Utilities","","","0","USD","Analyze"
"NEE-P","NextEra Energy, Inc. 5.279% Corporate Units","","03/03/2020","US Equity","Units","Unknown","Utilities","","BKPX575","0","USD","Analyze"
"NEE-Q","NextEra Energy, Inc. 6.219% Corporate Units","","09/18/2015","US Equity","Units","Unknown","Utilities","","BMGX880","0","USD","Analyze"
"NEE-R","NextEra Energy, Inc. 6.926% Corporate Units","","10/11/2022","US Equity","Units","Unknown","Financials","","","0","USD","Analyze"
"NWG#","NatWest Group plc American Depositary Shares, (each representing two (2) Ordinary Shares) When-Issued","","08/30/2022","US Equity","ADRs","Unknown","Unknown","","","0","USD","Analyze"
"PICC","Pivotal Investment Corporation III Class A","","04/01/2021","US Equity","Common stocks","Unknown","Financials","","","0","USD","Analyze"
"PICC+","Pivotal Investment Corporation III Redeemable Warrants, each whole warrant exercisable for shares of Class A common stock at an exercise price of $11.50 per share","","04/01/2021","US Equity","Warrants","Shell Companies","Financials","","","0","USD","Analyze"
"PIPP+","Pine Island Acquisition Corp. Redeemable warrants, each whole warrant exercisable for one share of Class A common stock at an exercise price of $11.50","","01/07/2021","US Equity","Warrants","Shell Companies","Financials","","","0","USD","Analyze"
"PMVC","PMV Consumer Acquisition Corp. Class A","","11/12/2020","US Equity","Common stocks","Unknown","Financials","","","0","USD","Analyze"
"PMVC+","PMV Consumer Acquisition Corp. Redeemable Warrants, each whole warrant exercisable for one share of Class A common stock at an exercise price of $11.50","","11/12/2020","US Equity","Warrants","Shell Companies","Financials","","","0","USD","Analyze"
"PRBM+","Parabellum Acquisition Corp. Redeemable Warrants, each exercisable for one share of Common Stock at an exercise price of $11.50 per share","","10/26/2021","US Equity","Warrants","Shell Companies","Financials","","","0","USD","Analyze"
"PRH","Prudential Financial, Inc. 5.950% Junior Subordinated Notes due 2062","","08/19/2022","US Equity","Exchange traded debt","Unknown","Unknown","","","0","USD","Analyze"
"QNGY+","Quanergy Systems, Inc. Warrants, each whole warrant exercisable for one share of Common Stock at an exercise price of $11.50 per share","","02/09/2022","US Equity","Warrants","Operating Companies","Information Technology","","","0","USD","Analyze"
"RXO#","RXO, Inc. When-Issued","","10/27/2022","US Equity","Common stocks","Unknown","Unknown","","","0","USD","Analyze"
"SBII+","Sandbridge X2 Corp. Redeemable Warrants, each whole Warrant exercisable for one share of Class A Common Stock, each at an exercise price of $11.50 per share","","04/30/2021","US Equity","Warrants","Shell Companies","Financials","","","0","USD","Analyze"
